Circle (smooth cylinder section)
# Unit-diameter circle: the 2D section of a smooth sphere, and the control
# case for golfball.dat -- same circle, same node count, no dimples.
# Node order matches the Selig convention used by the NACA samples:
#   TE (theta=0) -> upper surface -> LE (theta=pi) -> lower surface -> TE.
# Has an exact analytic solution, Cp = 1 - 4 sin^2(theta), which the panel
# method reproduces to machine precision when these nodes are used directly
# (re-paneling onto cosine spacing costs a few percent at the shoulders).
# NOTE: a bluff body in an inviscid panel method has no drag and no wake.
# Comparing Cd with golfball.dat shows why dimples need a viscous model:
# both are ~0 here, because d'Alembert does not care about dimples.
0.261421 -0.439409
0.267193 -0.442494
0.273005 -0.445503
0.278856 -0.448436
0.284744 -0.451293
0.290670 -0.454072
0.296632 -0.456773
0.302628 -0.459396
0.308658 -0.461940
0.314721 -0.464405
0.320816 -0.466790
0.326941 -0.469096
0.333097 -0.471321
0.339280 -0.473465
0.345492 -0.475528
0.351729 -0.477510
0.357992 -0.479410
0.364280 -0.481228
0.370590 -0.482963
0.376923 -0.484615
0.383277 -0.486185
0.389651 -0.487671
0.396044 -0.489074
0.402455 -0.490393
0.408882 -0.491627
0.415325 -0.492778
0.421783 -0.493844
0.428254 -0.494826
0.434737 -0.495722
0.441231 -0.496534
0.447736 -0.497261
0.454249 -0.497902
0.460770 -0.498459
0.467298 -0.498929
0.473832 -0.499315
0.480370 -0.499615
0.486912 -0.499829
0.493455 -0.499957
0.500000 -0.500000
0.506545 -0.499957
0.513088 -0.499829
0.519630 -0.499615
0.526168 -0.499315
0.532702 -0.498929
0.539230 -0.498459
0.545751 -0.497902
0.552264 -0.497261
0.558769 -0.496534
0.565263 -0.495722
0.571746 -0.494826
0.578217 -0.493844
0.584675 -0.492778
0.591118 -0.491627
0.597545 -0.490393
0.603956 -0.489074
0.610349 -0.487671
0.616723 -0.486185
0.623077 -0.484615
0.629410 -0.482963
0.635720 -0.481228
0.642008 -0.479410
0.648271 -0.477510
0.654508 -0.475528
0.660720 -0.473465
0.666903 -0.471321
0.673059 -0.469096
